id;name;number;URL;socket;price;vertical_segment;processor_number;status;launch_date;64;instruction_set;instruction_set_extensions
82767;Xeon Processor E5-1680 v3;E5-1680V3;https://ark.intel.com/content/www/us/en/ark/products/82767/intel-xeon-processor-e51680-v3-20m-cache-3-20-ghz.html;FCLGA2011-3;;Server;E5-1680V3;Discontinued;2014-07-01;True;64-bit;AVX2
92992;Xeon Processor E5-1680 v4;E5-1680V4;https://ark.intel.com/content/www/us/en/ark/products/92992/intel-xeon-processor-e51680-v4-20m-cache-3-40-ghz.html;FCLGA2011-3;;Server;E5-1680V4;Launched;2016-04-01;True;64-bit;AVX2
83349;Xeon Processor E5-2603 v3;E5-2603V3;https://ark.intel.com/content/www/us/en/ark/products/83349/intel-xeon-processor-e52603-v3-15m-cache-1-60-ghz.html;FCLGA2011-3;;Server;E5-2603V3;Discontinued;2014-07-01;True;64-bit;AVX2
92993;Xeon Processor E5-2603 v4;E5-2603V4;https://ark.intel.com/content/www/us/en/ark/products/92993/intel-xeon-processor-e52603-v4-15m-cache-1-70-ghz.html;FCLGA2011-3;;Server;E5-2603V4;Launched;2016-01-01;True;64-bit;AVX2
83350;Xeon Processor E5-2608L v3;E5-2608LV3;https://ark.intel.com/content/www/us/en/ark/products/83350/intel-xeon-processor-e52608l-v3-15m-cache-2-00-ghz.html;FCLGA2011-3;;Embedded;E5-2608LV3;Launched;2014-07-01;True;64-bit;AVX2
92988;Xeon Processor E5-2608L v4;E5-2608LV4;https://ark.intel.com/content/www/us/en/ark/products/92988/intel-xeon-processor-e52608l-v4-20m-cache-1-60-ghz.html;FCLGA2011-3;;Embedded;E5-2608LV4;Launched;2016-01-01;True;64-bit;AVX2
81897;Xeon Processor E5-2609 v3;E5-2609V3;https://ark.intel.com/content/www/us/en/ark/products/81897/intel-xeon-processor-e52609-v3-15m-cache-1-90-ghz.html;FCLGA2011-3;;Server;E5-2609V3;Discontinued;2014-07-01;True;64-bit;AVX2
92990;Xeon Processor E5-2609 v4;E5-2609V4;https://ark.intel.com/content/www/us/en/ark/products/92990/intel-xeon-processor-e52609-v4-20m-cache-1-70-ghz.html;FCLGA2011-3;;Server;E5-2609V4;Launched;2016-01-01;True;64-bit;AVX2
83351;Xeon Processor E5-2618L v3;E5-2618LV3;https://ark.intel.com/content/www/us/en/ark/products/83351/intel-xeon-processor-e52618l-v3-20m-cache-2-30-ghz.html;FCLGA2011-3;;Embedded;E5-2618LV3;Launched;2014-07-01;True;64-bit;AVX2
92982;Xeon Processor E5-2618L v4;E5-2618LV4;https://ark.intel.com/content/www/us/en/ark/products/92982/intel-xeon-processor-e52618l-v4-25m-cache-2-20-ghz.html;FCLGA2011-3;;Embedded;E5-2618LV4;Launched;2016-01-01;True;64-bit;AVX2
83352;Xeon Processor E5-2620 v3;E5-2620V3;https://ark.intel.com/content/www/us/en/ark/products/83352/intel-xeon-processor-e52620-v3-15m-cache-2-40-ghz.html;FCLGA2011-3;;Server;E5-2620V3;Launched;2014-07-01;True;64-bit;AVX2
92986;Xeon Processor E5-2620 v4;E5-2620V4;https://ark.intel.com/content/www/us/en/ark/products/92986/intel-xeon-processor-e52620-v4-20m-cache-2-10-ghz.html;FCLGA2011-3;;Server;E5-2620V4;Launched;2016-01-01;True;64-bit;AVX2
83354;Xeon Processor E5-2623 v3;E5-2623V3;https://ark.intel.com/content/www/us/en/ark/products/83354/intel-xeon-processor-e52623-v3-10m-cache-3-00-ghz.html;FCLGA2011-3;;Server;E5-2623V3;Discontinued;2014-07-01;True;64-bit;AVX2
92980;Xeon Processor E5-2623 v4;E5-2623V4;https://ark.intel.com/content/www/us/en/ark/products/92980/intel-xeon-processor-e52623-v4-10m-cache-2-60-ghz.html;FCLGA2011-3;;Server;E5-2623V4;Launched;2016-01-01;True;64-bit;AVX2
81704;Xeon Processor E5-2628L v3;E5-2628LV3;https://ark.intel.com/content/www/us/en/ark/products/81704/intel-xeon-processor-e52628l-v3-25m-cache-2-00-ghz.html;FCLGA2011-3;;Embedded;E5-2628LV3;Launched;2014-07-01;True;64-bit;AVX2
91775;Xeon Processor E5-2628L v4;E5-2628LV4;https://ark.intel.com/content/www/us/en/ark/products/91775/intel-xeon-processor-e52628l-v4-30m-cache-1-90-ghz.html;FCLGA2011-3;;Embedded;E5-2628LV4;Launched;2016-01-01;True;64-bit;AVX2
83357;Xeon Processor E5-2630L v3;E5-2630LV3;https://ark.intel.com/content/www/us/en/ark/products/83357/intel-xeon-processor-e52630l-v3-20m-cache-1-80-ghz.html;FCLGA2011-3;;Server;E5-2630LV3;Discontinued;2014-07-01;True;64-bit;AVX2
92978;Xeon Processor E5-2630L v4;E5-2630LV4;https://ark.intel.com/content/www/us/en/ark/products/92978/intel-xeon-processor-e52630l-v4-25m-cache-1-80-ghz.html;FCLGA2011-3;;Server;E5-2630LV4;Launched;2016-01-01;True;64-bit;AVX2
83356;Xeon Processor E5-2630 v3;E5-2630V3;https://ark.intel.com/content/www/us/en/ark/products/83356/intel-xeon-processor-e52630-v3-20m-cache-2-40-ghz.html;FCLGA2011-3;;Server;E5-2630V3;Discontinued;2014-07-01;True;64-bit;AVX2
92981;Xeon Processor E5-2630 v4;E5-2630V4;https://ark.intel.com/content/www/us/en/ark/products/92981/intel-xeon-processor-e52630-v4-25m-cache-2-20-ghz.html;FCLGA2011-3;;Server;E5-2630V4;Launched;2016-01-01;True;64-bit;AVX2
83358;Xeon Processor E5-2637 v3;E5-2637V3;https://ark.intel.com/content/www/us/en/ark/products/83358/intel-xeon-processor-e52637-v3-15m-cache-3-50-ghz.html;FCLGA2011-3;;Server;E5-2637V3;Discontinued;2014-07-01;True;64-bit;AVX2
92983;Xeon Processor E5-2637 v4;E5-2637V4;https://ark.intel.com/content/www/us/en/ark/products/92983/intel-xeon-processor-e52637-v4-15m-cache-3-50-ghz.html;FCLGA2011-3;;Server;E5-2637V4;Launched;2016-01-01;True;64-bit;AVX2
83359;Xeon Processor E5-2640 v3;E5-2640V3;https://ark.intel.com/content/www/us/en/ark/products/83359/intel-xeon-processor-e52640-v3-20m-cache-2-60-ghz.html;FCLGA2011-3;;Server;E5-2640V3;Launched;2014-07-01;True;64-bit;AVX2
92984;Xeon Processor E5-2640 v4;E5-2640V4;https://ark.intel.com/content/www/us/en/ark/products/92984/intel-xeon-processor-e52640-v4-25m-cache-2-40-ghz.html;FCLGA2011-3;;Server;E5-2640V4;Launched;2016-01-01;True;64-bit;AVX2
81900;Xeon Processor E5-2643 v3;E5-2643V3;https://ark.intel.com/content/www/us/en/ark/products/81900/intel-xeon-processor-e52643-v3-20m-cache-3-40-ghz.html;FCLGA2011-3;;Server;E5-2643V3;Discontinued;2014-07-01;True;64-bit;AVX2
92989;Xeon Processor E5-2643 v4;E5-2643V4;https://ark.intel.com/content/www/us/en/ark/products/92989/intel-xeon-processor-e52643-v4-20m-cache-3-40-ghz.html;FCLGA2011-3;;Server;E5-2643V4;Launched;2016-01-01;True;64-bit;AVX2
81901;Xeon Processor E5-2648L v3;E5-2648LV3;https://ark.intel.com/content/www/us/en/ark/products/81901/intel-xeon-processor-e52648l-v3-30m-cache-1-80-ghz.html;FCLGA2011-3;;Embedded;E5-2648LV3;Launched;2014-07-01;True;64-bit;AVX2
91759;Xeon Processor E5-2648L v4;E5-2648LV4;https://ark.intel.com/content/www/us/en/ark/products/91759/intel-xeon-processor-e52648l-v4-35m-cache-1-80-ghz.html;FCLGA2011-3;;Embedded;E5-2648LV4;Launched;2016-01-01;True;64-bit;AVX2
81903;Xeon Processor E5-2650L v3;E5-2650LV3;https://ark.intel.com/content/www/us/en/ark/products/81903/intel-xeon-processor-e52650l-v3-30m-cache-1-80-ghz.html;FCLGA2011-3;;Server;E5-2650LV3;Discontinued;2014-07-01;True;64-bit;AVX2
91752;Xeon Processor E5-2650L v4;E5-2650LV4;https://ark.intel.com/content/www/us/en/ark/products/91752/intel-xeon-processor-e52650l-v4-35m-cache-1-70-ghz.html;FCLGA2011-3;;Server;E5-2650LV4;Launched;2016-01-01;True;64-bit;AVX2
81705;Xeon Processor E5-2650 v3;E5-2650V3;https://ark.intel.com/content/www/us/en/ark/products/81705/intel-xeon-processor-e52650-v3-25m-cache-2-30-ghz.html;FCLGA2011-3;;Server;E5-2650V3;Discontinued;2014-07-01;True;64-bit;AVX2
91767;Xeon Processor E5-2650 v4;E5-2650V4;https://ark.intel.com/content/www/us/en/ark/products/91767/intel-xeon-processor-e52650-v4-30m-cache-2-20-ghz.html;FCLGA2011-3;;Server;E5-2650V4;Launched;2016-01-01;True;64-bit;AVX2
86067;Xeon Processor E5-2658A v3;E5-2658AV3;https://ark.intel.com/content/www/us/en/ark/products/86067/intel-xeon-processor-e52658a-v3-30m-cache-2-20-ghz.html;FCLGA2011-3;;Embedded;E5-2658AV3;Launched;2015-01-01;True;64-bit;AVX2
81905;Xeon Processor E5-2658 v3;E5-2658V3;https://ark.intel.com/content/www/us/en/ark/products/81905/intel-xeon-processor-e52658-v3-30m-cache-2-20-ghz.html;FCLGA2011-3;;Embedded;E5-2658V3;Launched;2014-07-01;True;64-bit;AVX2
91771;Xeon Processor E5-2658 v4;E5-2658V4;https://ark.intel.com/content/www/us/en/ark/products/91771/intel-xeon-processor-e52658-v4-35m-cache-2-30-ghz.html;FCLGA2011-3;;Embedded;E5-2658V4;Launched;2016-01-01;True;64-bit;AVX2
81706;Xeon Processor E5-2660 v3;E5-2660V3;https://ark.intel.com/content/www/us/en/ark/products/81706/intel-xeon-processor-e52660-v3-25m-cache-2-60-ghz.html;FCLGA2011-3;;Server;E5-2660V3;Discontinued;2014-07-01;True;64-bit;AVX2
91772;Xeon Processor E5-2660 v4;E5-2660V4;https://ark.intel.com/content/www/us/en/ark/products/91772/intel-xeon-processor-e52660-v4-35m-cache-2-00-ghz.html;FCLGA2011-3;;Server;E5-2660V4;Launched;2016-01-01;True;64-bit;AVX2
83361;Xeon Processor E5-2667 v3;E5-2667V3;https://ark.intel.com/content/www/us/en/ark/products/83361/intel-xeon-processor-e52667-v3-20m-cache-3-20-ghz.html;FCLGA2011-3;;Server;E5-2667V3;Discontinued;2014-07-01;True;64-bit;AVX2
92979;Xeon Processor E5-2667 v4;E5-2667V4;https://ark.intel.com/content/www/us/en/ark/products/92979/intel-xeon-processor-e52667-v4-25m-cache-3-20-ghz.html;FCLGA2011-3;;Server;E5-2667V4;Launched;2016-01-01;True;64-bit;AVX2
81709;Xeon Processor E5-2670 v3;E5-2670V3;https://ark.intel.com/content/www/us/en/ark/products/81709/intel-xeon-processor-e52670-v3-30m-cache-2-30-ghz.html;FCLGA2011-3;;Server;E5-2670V3;Discontinued;2014-07-01;True;64-bit;AVX2
81908;Xeon Processor E5-2680 v3;E5-2680V3;https://ark.intel.com/content/www/us/en/ark/products/81908/intel-xeon-processor-e52680-v3-30m-cache-2-50-ghz.html;FCLGA2011-3;;Server;E5-2680V3;Launched;2014-07-01;True;64-bit;AVX2
91754;Xeon Processor E5-2680 v4;E5-2680V4;https://ark.intel.com/content/www/us/en/ark/products/91754/intel-xeon-processor-e52680-v4-35m-cache-2-40-ghz.html;FCLGA2011-3;;Server;E5-2680V4;Launched;2016-01-01;True;64-bit;AVX2
81055;Xeon Processor E5-2683 v3;E5-2683V3;https://ark.intel.com/content/www/us/en/ark/products/81055/intel-xeon-processor-e52683-v3-35m-cache-2-00-ghz.html;FCLGA2011-3;;Server;E5-2683V3;Discontinued;2014-07-01;True;64-bit;AVX2
91766;Xeon Processor E5-2683 v4;E5-2683V4;https://ark.intel.com/content/www/us/en/ark/products/91766/intel-xeon-processor-e52683-v4-40m-cache-2-10-ghz.html;FCLGA2011-3;;Server;E5-2683V4;Launched;2016-01-01;True;64-bit;AVX2
81909;Xeon Processor E5-2687W v3;E5-2687WV3;https://ark.intel.com/content/www/us/en/ark/products/81909/intel-xeon-processor-e52687w-v3-25m-cache-3-10-ghz.html;FCLGA2011-3;;Server;E5-2687WV3;Discontinued;2014-07-01;True;64-bit;AVX2
91750;Xeon Processor E5-2687W v4;E5-2687WV4;https://ark.intel.com/content/www/us/en/ark/products/91750/intel-xeon-processor-e52687w-v4-30m-cache-3-00-ghz.html;FCLGA2011-3;;Server;E5-2687WV4;Launched;2016-01-01;True;64-bit;AVX2
81713;Xeon Processor E5-2690 v3;E5-2690V3;https://ark.intel.com/content/www/us/en/ark/products/81713/intel-xeon-processor-e52690-v3-30m-cache-2-60-ghz.html;FCLGA2011-3;;Server;E5-2690V3;Discontinued;2014-07-01;True;64-bit;AVX2
91770;Xeon Processor E5-2690 v4;E5-2690V4;https://ark.intel.com/content/www/us/en/ark/products/91770/intel-xeon-processor-e52690-v4-35m-cache-2-60-ghz.html;FCLGA2011-3;;Server;E5-2690V4;Launched;2016-01-01;True;64-bit;AVX2
81057;Xeon Processor E5-2695 v3;E5-2695V3;https://ark.intel.com/content/www/us/en/ark/products/81057/intel-xeon-processor-e52695-v3-35m-cache-2-30-ghz.html;FCLGA2011-3;;Server;E5-2695V3;Discontinued;2014-07-01;True;64-bit;AVX2
91316;Xeon Processor E5-2695 v4;E5-2695V4;https://ark.intel.com/content/www/us/en/ark/products/91316/intel-xeon-processor-e52695-v4-45m-cache-2-10-ghz.html;FCLGA2011-3;;Server;E5-2695V4;Launched;2016-01-01;True;64-bit;AVX2
91768;Xeon Processor E5-2697A v4;E5-2697AV4;https://ark.intel.com/content/www/us/en/ark/products/91768/intel-xeon-processor-e52697a-v4-40m-cache-2-60-ghz.html;FCLGA2011-3;;Server;E5-2697AV4;Launched;2016-01-01;True;64-bit;AVX2
81059;Xeon Processor E5-2697 v3;E5-2697V3;https://ark.intel.com/content/www/us/en/ark/products/81059/intel-xeon-processor-e52697-v3-35m-cache-2-60-ghz.html;FCLGA2011-3;;Server;E5-2697V3;Discontinued;2014-07-01;True;64-bit;AVX2
91755;Xeon Processor E5-2697 v4;E5-2697V4;https://ark.intel.com/content/www/us/en/ark/products/91755/intel-xeon-processor-e52697-v4-45m-cache-2-30-ghz.html;FCLGA2011-3;;Server;E5-2697V4;Launched;2016-01-01;True;64-bit;AVX2
81060;Xeon Processor E5-2698 v3;E5-2698V3;https://ark.intel.com/content/www/us/en/ark/products/81060/intel-xeon-processor-e52698-v3-40m-cache-2-30-ghz.html;FCLGA2011-3;;Server;E5-2698V3;Discontinued;2014-07-01;True;64-bit;AVX2
91753;Xeon Processor E5-2698 v4;E5-2698V4;https://ark.intel.com/content/www/us/en/ark/products/91753/intel-xeon-processor-e52698-v4-50m-cache-2-20-ghz.html;FCLGA2011-3;;Server;E5-2698V4;Launched;2016-01-01;True;64-bit;AVX2
96899;Xeon Processor E5-2699A v4;E5-2699AV4;https://ark.intel.com/content/www/us/en/ark/products/96899/intel-xeon-processor-e52699a-v4-55m-cache-2-40-ghz.html;FCLGA2011-3;;Server;E5-2699AV4;Launched;2016-04-01;True;64-bit;AVX2
96901;Xeon Processor E5-2699R v4;E5-2699RV4;https://ark.intel.com/content/www/us/en/ark/products/96901/intel-xeon-processor-e52699r-v4-55m-cache-2-20-ghz.html;FCLGA2011-3;;Embedded;E5-2699RV4;Launched;2016-04-01;True;64-bit;AVX2
81061;Xeon Processor E5-2699 v3;E5-2699V3;https://ark.intel.com/content/www/us/en/ark/products/81061/intel-xeon-processor-e52699-v3-45m-cache-2-30-ghz.html;FCLGA2011-3;;Server;E5-2699V3;Discontinued;2014-07-01;True;64-bit;AVX2
91317;Xeon Processor E5-2699 v4;E5-2699V4;https://ark.intel.com/content/www/us/en/ark/products/91317/intel-xeon-processor-e52699-v4-55m-cache-2-20-ghz.html;FCLGA2011-3;;Server;E5-2699V4;Launched;2016-01-01;True;64-bit;AVX2
85757;Xeon Processor E5-4610 v3;E5-4610V3;https://ark.intel.com/content/www/us/en/ark/products/85757/intel-xeon-processor-e54610-v3-25m-cache-1-70-ghz.html;FCLGA2011-3;;Server;E5-4610V3;Discontinued;2015-04-01;True;64-bit;AVX2
93812;Xeon Processor E5-4610 v4;E5-4610V4;https://ark.intel.com/content/www/us/en/ark/products/93812/intel-xeon-processor-e54610-v4-25m-cache-1-80-ghz.html;FCLGA2011-3;;Server;E5-4610V4;Launched;2016-04-01;True;64-bit;AVX2
85758;Xeon Processor E5-4620 v3;E5-4620V3;https://ark.intel.com/content/www/us/en/ark/products/85758/intel-xeon-processor-e54620-v3-25m-cache-2-00-ghz.html;FCLGA2011-3;;Server;E5-4620V3;Discontinued;2015-04-01;True;64-bit;AVX2
93800;Xeon Processor E5-4620 v4;E5-4620V4;https://ark.intel.com/content/www/us/en/ark/products/93800/intel-xeon-processor-e54620-v4-25m-cache-2-10-ghz.html;FCLGA2011-3;;Server;E5-4620V4;Launched;2016-04-01;True;64-bit;AVX2
85759;Xeon Processor E5-4627 v3;E5-4627V3;https://ark.intel.com/content/www/us/en/ark/products/85759/intel-xeon-processor-e54627-v3-25m-cache-2-60-ghz.html;FCLGA2011-3;;Server;E5-4627V3;Discontinued;2015-04-01;True;64-bit;AVX2
93799;Xeon Processor E5-4627 v4;E5-4627V4;https://ark.intel.com/content/www/us/en/ark/products/93799/intel-xeon-processor-e54627-v4-25m-cache-2-60-ghz.html;FCLGA2011-3;;Server;E5-4627V4;Launched;2016-04-01;True;64-bit;AVX2
93802;Xeon Processor E5-4628L v4;E5-4628LV4;https://ark.intel.com/content/www/us/en/ark/products/93802/intel-xeon-processor-e54628l-v4-35m-cache-1-80-ghz.html;FCLGA2011-3;;Embedded;E5-4628LV4;Launched;2016-04-01;True;64-bit;AVX2
85760;Xeon Processor E5-4640 v3;E5-4640V3;https://ark.intel.com/content/www/us/en/ark/products/85760/intel-xeon-processor-e54640-v3-30m-cache-1-90-ghz.html;FCLGA2011-3;;Server;E5-4640V3;Discontinued;2015-04-01;True;64-bit;AVX2
93798;Xeon Processor E5-4640 v4;E5-4640V4;https://ark.intel.com/content/www/us/en/ark/products/93798/intel-xeon-processor-e54640-v4-30m-cache-2-10-ghz.html;FCLGA2011-3;;Server;E5-4640V4;Launched;2016-04-01;True;64-bit;AVX2
85761;Xeon Processor E5-4648 v3;E5-4648V3;https://ark.intel.com/content/www/us/en/ark/products/85761/intel-xeon-processor-e54648-v3-30m-cache-1-70-ghz.html;FCLGA2011-3;;Embedded;E5-4648V3;Launched;2015-04-01;True;64-bit;AVX2
85762;Xeon Processor E5-4650 v3;E5-4650V3;https://ark.intel.com/content/www/us/en/ark/products/85762/intel-xeon-processor-e54650-v3-30m-cache-2-10-ghz.html;FCLGA2011-3;;Server;E5-4650V3;Discontinued;2015-04-01;True;64-bit;AVX2
93809;Xeon Processor E5-4650 v4;E5-4650V4;https://ark.intel.com/content/www/us/en/ark/products/93809/intel-xeon-processor-e54650-v4-35m-cache-2-20-ghz.html;FCLGA2011-3;;Server;E5-4650V4;Launched;2016-04-01;True;64-bit;AVX2
85763;Xeon Processor E5-4655 v3;E5-4655V3;https://ark.intel.com/content/www/us/en/ark/products/85763/intel-xeon-processor-e54655-v3-30m-cache-2-90-ghz.html;FCLGA2011-3;;Server;E5-4655V3;Discontinued;2015-04-01;True;64-bit;AVX2
93808;Xeon Processor E5-4655 v4;E5-4655V4;https://ark.intel.com/content/www/us/en/ark/products/93808/intel-xeon-processor-e54655-v4-30m-cache-2-50-ghz.html;FCLGA2011-3;;Server;E5-4655V4;Launched;2016-04-01;True;64-bit;AVX2
85764;Xeon Processor E5-4660 v3;E5-4660V3;https://ark.intel.com/content/www/us/en/ark/products/85764/intel-xeon-processor-e54660-v3-35m-cache-2-10-ghz.html;FCLGA2011-3;;Server;E5-4660V3;Discontinued;2015-04-01;True;64-bit;AVX2
93796;Xeon Processor E5-4660 v4;E5-4660V4;https://ark.intel.com/content/www/us/en/ark/products/93796/intel-xeon-processor-e54660-v4-40m-cache-2-20-ghz.html;FCLGA2011-3;;Server;E5-4660V4;Launched;2016-04-01;True;64-bit;AVX2
85765;Xeon Processor E5-4667 v3;E5-4667V3;https://ark.intel.com/content/www/us/en/ark/products/85765/intel-xeon-processor-e54667-v3-40m-cache-2-00-ghz.html;FCLGA2011-3;;Server;E5-4667V3;Discontinued;2015-04-01;True;64-bit;AVX2
93807;Xeon Processor E5-4667 v4;E5-4667V4;https://ark.intel.com/content/www/us/en/ark/products/93807/intel-xeon-processor-e54667-v4-45m-cache-2-20-ghz.html;FCLGA2011-3;;Server;E5-4667V4;Launched;2016-04-01;True;64-bit;AVX2
85766;Xeon Processor E5-4669 v3;E5-4669V3;https://ark.intel.com/content/www/us/en/ark/products/85766/intel-xeon-processor-e54669-v3-45m-cache-2-10-ghz.html;FCLGA2011-3;;Server;E5-4669V3;Discontinued;2015-04-01;True;64-bit;AVX2
93805;Xeon Processor E5-4669 v4;E5-4669V4;https://ark.intel.com/content/www/us/en/ark/products/93805/intel-xeon-processor-e54669-v4-55m-cache-2-20-ghz.html;FCLGA2011-3;;Server;E5-4669V4;Launched;2016-04-01;True;64-bit;AVX2
82932;Core i7-5820K Processor;i7-5820K;https://ark.intel.com/content/www/us/en/ark/products/82932/intel-core-i75820k-processor-15m-cache-up-to-3-60-ghz.html;FCLGA2011-3;;Desktop;i7-5820K;Discontinued;2014-07-01;True;64-bit;SSE4.2, AVX2
82931;Core i7-5930K Processor;i7-5930K;https://ark.intel.com/content/www/us/en/ark/products/82931/intel-core-i75930k-processor-15m-cache-up-to-3-70-ghz.html;FCLGA2011-3;;Desktop;i7-5930K;Discontinued;2014-07-01;True;64-bit;SSE4.2, AVX2
82930;Core i7-5960X Processor Extreme Edition;i7-5960X;https://ark.intel.com/content/www/us/en/ark/products/82930/intel-core-i75960x-processor-extreme-edition-20m-cache-up-to-3-50-ghz.html;FCLGA2011-3;;Desktop;i7-5960X;Discontinued;2014-07-01;True;64-bit;SSE4.2, AVX2
94189;Core i7-6800K Processor;i7-6800K;https://ark.intel.com/content/www/us/en/ark/products/94189/intel-core-i76800k-processor-15m-cache-up-to-3-60-ghz.html;FCLGA2011-3;;Desktop;i7-6800K;Discontinued;2016-04-01;True;64-bit;
94188;Core i7-6850K Processor;i7-6850K;https://ark.intel.com/content/www/us/en/ark/products/94188/intel-core-i76850k-processor-15m-cache-up-to-3-80-ghz.html;FCLGA2011-3;;Desktop;i7-6850K;Discontinued;2016-04-01;True;64-bit;
94196;Core i7-6900K Processor;i7-6900K;https://ark.intel.com/content/www/us/en/ark/products/94196/intel-core-i76900k-processor-20m-cache-up-to-3-70-ghz.html;FCLGA2011-3;;Desktop;i7-6900K;Discontinued;2016-04-01;True;64-bit;
94456;Core i7-6950X Processor Extreme Edition;i7-6950X;https://ark.intel.com/content/www/us/en/ark/products/94456/intel-core-i76950x-processor-extreme-edition-25m-cache-up-to-3-50-ghz.html;FCLGA2011-3;;Desktop;i7-6950X;Discontinued;2016-04-01;True;64-bit;
121500;Core i5-7640X X-series Processor;i5-7640X;https://ark.intel.com/content/www/us/en/ark/products/121500/intel-core-i57640x-xseries-processor-6m-cache-up-to-4-20-ghz.html;FCLGA2066;;Desktop;i5-7640X;Discontinued;2017-04-01;True;64-bit;SSE4.1, SSE4.2, AVX2
121499;Core i7-7740X X-series Processor;i7-7740X;https://ark.intel.com/content/www/us/en/ark/products/121499/intel-core-i77740x-xseries-processor-8m-cache-up-to-4-50-ghz.html;FCLGA2066;;Desktop;i7-7740X;Discontinued;2017-04-01;True;64-bit;SSE4.1, SSE4.2, AVX2
123589;Core i7-7800X X-series Processor;i7-7800X;https://ark.intel.com/content/www/us/en/ark/products/123589/intel-core-i77800x-xseries-processor-8-25m-cache-up-to-4-00-ghz.html;FCLGA2066;;Desktop;i7-7800X;Discontinued;2017-04-01;True;64-bit;SSE4.1, SSE4.2, AVX2, AVX-512
123767;Core i7-7820X X-series Processor;i7-7820X;https://ark.intel.com/content/www/us/en/ark/products/123767/intel-core-i77820x-xseries-processor-11m-cache-up-to-4-30-ghz.html;FCLGA2066;;Desktop;i7-7820X;Discontinued;2017-04-01;True;64-bit;SSE4.1, SSE4.2, AVX2, AVX-512
189122;Core i7-9800X X-series Processor;i7-9800X;https://ark.intel.com/content/www/us/en/ark/products/189122/intel-core-i79800x-xseries-processor-16-5m-cache-up-to-4-50-ghz.html;FCLGA2066;;Desktop;i7-9800X;Discontinued;2018-10-01;True;;SSE4.1, SSE4.2, AVX2, AVX-512
198019;Core i9-10900X X-series Processor;i9-10900X;https://ark.intel.com/content/www/us/en/ark/products/198019/intel-core-i910900x-xseries-processor-19-25m-cache-3-70-ghz.html;FCLGA2066;;Desktop;i9-10900X;Launched;2019-10-01;True;;SSE4.1, SSE4.2, AVX2, AVX-512
198012;Core i9-10920X X-series Processor;i9-10920X;https://ark.intel.com/content/www/us/en/ark/products/198012/intel-core-i910920x-xseries-processor-19-25m-cache-3-50-ghz.html;FCLGA2066;;Desktop;i9-10920X;Launched;2019-10-01;True;;SSE4.1, SSE4.2, AVX2, AVX-512
198014;Core i9-10940X X-series Processor;i9-10940X;https://ark.intel.com/content/www/us/en/ark/products/198014/intel-core-i910940x-xseries-processor-19-25m-cache-3-30-ghz.html;FCLGA2066;;Desktop;i9-10940X;Launched;2019-10-01;True;;SSE4.1, SSE4.2, AVX2, AVX-512
198017;Core i9-10980XE Extreme Edition Processor;i9-10980XE;https://ark.intel.com/content/www/us/en/ark/products/198017/intel-core-i910980xe-extreme-edition-processor-24-75m-cache-3-00-ghz.html;FCLGA2066;;Desktop;i9-10980XE;Launched;2019-10-01;True;;SSE4.1, SSE4.2, AVX2, AVX-512
123613;Core i9-7900X X-series Processor;i9-7900X;https://ark.intel.com/content/www/us/en/ark/products/123613/intel-core-i97900x-xseries-processor-13-75m-cache-up-to-4-30-ghz.html;FCLGA2066;;Desktop;i9-7900X;Discontinued;2017-04-01;True;64-bit;SSE4.1, SSE4.2, AVX2, AVX-512
126240;Core i9-7920X X-series Processor;i9-7920X;https://ark.intel.com/content/www/us/en/ark/products/126240/intel-core-i97920x-xseries-processor-16-5m-cache-up-to-4-30-ghz.html;FCLGA2066;;Desktop;i9-7920X;Discontinued;2017-07-01;True;64-bit;SSE4.1, SSE4.2, AVX2, AVX-512
126695;Core i9-7940X X-series Processor;i9-7940X;https://ark.intel.com/content/www/us/en/ark/products/126695/intel-core-i97940x-xseries-processor-19-25m-cache-up-to-4-30-ghz.html;FCLGA2066;;Desktop;i9-7940X;Discontinued;2017-07-01;True;;SSE4.1, SSE4.2, AVX2, AVX-512
126697;Core i9-7960X X-series Processor;i9-7960X;https://ark.intel.com/content/www/us/en/ark/products/126697/intel-core-i97960x-xseries-processor-22m-cache-up-to-4-20-ghz.html;FCLGA2066;;Desktop;i9-7960X;Discontinued;2017-07-01;True;;SSE4.1, SSE4.2, AVX2, AVX-512
126699;Core i9-7980XE Extreme Edition Processor;i9-7980XE;https://ark.intel.com/content/www/us/en/ark/products/126699/intel-core-i97980xe-extreme-edition-processor-24-75m-cache-up-to-4-20-ghz.html;FCLGA2066;;Desktop;i9-7980XE;Discontinued;2017-07-01;True;;SSE4.1, SSE4.2, AVX2, AVX-512
189121;Core i9-9820X X-series Processor;i9-9820X;https://ark.intel.com/content/www/us/en/ark/products/189121/intel-core-i99820x-xseries-processor-16-5m-cache-up-to-4-20-ghz.html;FCLGA2066;;Desktop;i9-9820X;Discontinued;2018-10-01;True;;SSE4.1, SSE4.2, AVX2, AVX-512
189124;Core i9-9900X X-series Processor;i9-9900X;https://ark.intel.com/content/www/us/en/ark/products/189124/intel-core-i99900x-xseries-processor-19-25m-cache-up-to-4-50-ghz.html;FCLGA2066;;Desktop;i9-9900X;Discontinued;2018-10-01;True;;SSE4.1, SSE4.2, AVX2, AVX-512
