GPU,CNT
"""INTEL  Class 3 Intel Intel(R) Iris(R) Xe Graphics""",3685
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon HD 6570""",3625
"""ATI    Class 5 ATI Technologies Inc. Radeon(TM) RX 550""",3613
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon R9 M395 OpenGL Engine""",3584
"""ATI    Class 5 ATI Technologies Inc. AMD Radeon (TM) R7 360 Series""",3578
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon HD 6770M OpenGL Engine""",3532
"""ATI    Class 5 ATI Technologies Inc. AMD Radeon HD 5700 Series""",3518
"""NVIDIA Class 3 NVIDIA Corporation NVIDIA GeForce GT 755M OpenGL Engine""",3404
"""NVIDIA Class 3 NVIDIA Corporation GeForce GT 720M/PCIe/SSE2""",3358
"""INTEL  Class 5 Intel Intel(R) Iris(R) Plus Graphics""",3348
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon(TM) Vega 8 Graphics """,3339
"""ATI    Class 5 ATI Technologies Inc. AMD Radeon RX 5500""",3292
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon HD 6670""",3275
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon(TM) RX Vega 11 Graphics""",3262
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon (TM) R5 M330""",3244
"""NVIDIA Class 5 NVIDIA Corporation GeForce RTX 3060/PCIe/SSE2""",3240
"""NVIDIA Class 5 NVIDIA Corporation NVIDIA GeForce GTX 650 Ti/PCIe/SSE2""",3228
"""INTEL  Class 3 Intel Inc. Intel HD Graphics 3000 OpenGL Engine""",3204
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon Pro 575 OpenGL Engine""",3187
"""ATI    Class 5 ATI Technologies Inc. AMD Radeon(TM) RX 560 Series""",3169
"""INTEL  Class 3 Intel Intel(R) HD Graphics 510""",3159
"""NVIDIA Class 5 NVIDIA Corporation NVIDIA GeForce MX450/PCIe/SSE2""",3155
"""NVIDIA Class 3 NVIDIA Corporation GeForce 610M/PCIe/SSE2""",3151
"""NVIDIA Class 5 NVIDIA Corporation GeForce GTX 770M/PCIe/SSE2""",3150
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon Pro Vega 20 OpenGL Engine""",3109
"""NVIDIA Class 5 NVIDIA Corporation NVIDIA GeForce MX350/PCIe/SSE2""",3108
"""NVIDIA Class 4 NVIDIA Corporation GeForce 9800 GT/PCIe/SSE2""",3072
"""NVIDIA Class 3 NVIDIA Corporation NVIDIA GeForce GTX 780M OpenGL Engine""",3062
"""ATI    Class 5 ATI Technologies Inc. AMD Radeon RX 6600""",3061
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon HD 6450""",3030
"""NVIDIA Class 5 NVIDIA Corporation NVIDIA GeForce GTX 1050 Ti with Max-Q Design/PCIe/SSE2""",3022
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon R5 Graphics""",2989
"""ATI    Class 2 ATI Technologies Inc. AMD Radeon(TM) R4 Graphics""",2983
"""NVIDIA Class 5 NVIDIA Corporation GeForce RTX 2070 Super/PCIe/SSE2""",2976
"""ATI    Class 4 ATI Technologies Inc. AMD 15D8:C8""",2893
"""ATI    Class 2 ATI Technologies Inc. AMD Radeon(TM) R2 Graphics""",2885
"""INTEL  Class 3 Intel Intel(R) HD Graphics 505""",2872
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon(TM) R6 Graphics""",2859
"""NVIDIA Class 4 NVIDIA Corporation GeForce 930M/PCIe/SSE2""",2851
"""NVIDIA Class 5 NVIDIA Corporation NVIDIA GeForce RTX 2070 Super with Max-Q Design/PCIe/SSE2""",2844
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon R5 Graphics""",2842
"""ATI    Class 4 ATI Technologies Inc. Radeon(TM) RX 460 Graphics""",2832
"""NVIDIA Class 4 NVIDIA Corporation NVIDIA GeForce 920MX/PCIe/SSE2""",2795
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon(TM) R2 Graphics""",2738
"""INTEL  Class 1 Intel Intel(R) UHD Graphics 600""",2703
"""NVIDIA Class 5 NVIDIA Corporation NVIDIA GeForce RTX 2080 Super with Max-Q Design/PCIe/SSE2""",2645
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon HD 7600M Series""",2638
"""ATI    Class 3 ATI Technologies Inc. Radeon (TM) 520""",2618
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon Pro Vega 48 OpenGL Engine""",2611
"""NVIDIA Class 3 NVIDIA Corporation GeForce GT 635M/PCIe/SSE2""",2609
"""NVIDIA Class 5 NVIDIA Corporation Quadro P1000/PCIe/SSE2""",2608
"""ATI    Class 5 ATI Technologies Inc. Radeon RX 5500M""",2580
"""NVIDIA Class 4 NVIDIA Corporation GeForce GT 720/PCIe/SSE2""",2578
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon Pro Vega 56 OpenGL Engine""",2562
"""ATI    Class 5 ATI Technologies Inc. AMD Radeon HD 7900 Series""",2487
"""NVIDIA Class 5 NVIDIA Corporation Quadro K2200/PCIe/SSE2""",2482
"""NVIDIA Class 4 NVIDIA Corporation NVIDIA GeForce GT 720/PCIe/SSE2""",2479
"""NVIDIA Class 5 NVIDIA Corporation GeForce GTX 560 Ti/PCIe/SSE2""",2466
"""NVIDIA Class 5 NVIDIA Corporation GeForce RTX 2080 with Max-Q Design/PCIe/SSE2""",2464
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon(TM) RX Vega 10 Graphics""",2459
"""NVIDIA Class 5 NVIDIA Corporation NVIDIA GeForce MX230/PCIe/SSE2""",2449
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon R7 200 Series""",2434
"""NVIDIA Class 3 NVIDIA Corporation NVIDIA GeForce GT 720/PCIe/SSE2""",2432
"""NVIDIA Class 4 NVIDIA Corporation GeForce 9600 GT/PCIe/SSE2""",2419
"""NVIDIA Class 3 NVIDIA Corporation GeForce GT 720/PCIe/SSE2""",2410
"""NVIDIA Class 5 NVIDIA Corporation NVIDIA GeForce GTX 1050 with Max-Q Design/PCIe/SSE2""",2400
"""NVIDIA Class 5 NVIDIA Corporation GeForce GTX 660 Ti/PCIe/SSE2""",2390
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon Pro 575X OpenGL Engine""",2362
"""NVIDIA Class 5 NVIDIA Corporation NVIDIA GeForce GTX 680/PCIe/SSE2""",2359
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon Pro 460 OpenGL Engine""",2337
"""NVIDIA Class 5 NVIDIA Corporation NVIDIA GeForce GTX TITAN X/PCIe/SSE2""",2322
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon(TM) RX 560 Series""",2320
"""NVIDIA Class 5 NVIDIA Corporation GeForce RTX 3080/PCIe/SSE2""",2283
"""ATI    Class 5 ATI Technologies Inc. Radeon RX 560X""",2265
"""NVIDIA Class 5 NVIDIA Corporation GeForce GTX 670/PCIe/SSE2""",2256
"""NVIDIA Class 5 NVIDIA Corporation GeForce GTX 680/PCIe/SSE2""",2248
"""NVIDIA Class 5 NVIDIA Corporation GeForce RTX 2070 Super with Max-Q Design/PCIe/SSE2""",2247
"""INTEL  Class 2 Intel Intel(R) UHD Graphics 605""",2225
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon(TM) R7 Graphics""",2213
"""NVIDIA Class 5 NVIDIA Corporation GeForce GTX 1050 with Max-Q Design/PCIe/SSE2""",2212
"""NVIDIA Class 5 NVIDIA Corporation GeForce GTX 1650 Ti with Max-Q Design/PCIe/SSE2""",2206
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon(TM) Vega 8 Mobile Graphics""",2199
"""NVIDIA Class 4 NVIDIA Corporation NVIDIA GeForce 930MX/PCIe/SSE2""",2192
"""ATI    Class 3 ATI Technologies Inc. AMD Mobility Radeon HD 5000 Series""",2135
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon R9 M295X OpenGL Engine""",2131
"""NVIDIA Class 5 NVIDIA Corporation NVIDIA GeForce GTX 1650 Ti with Max-Q Design/PCIe/SSE2""",2122
"""NVIDIA Class 5 NVIDIA Corporation GeForce GTX 1070 with Max-Q Design/PCIe/SSE2""",2113
"""NVIDIA Class 5 NVIDIA Corporation GeForce GTX 760 (192-bit)/PCIe/SSE2""",2113
"""INTEL  Class 3 Intel Inc. Intel(R) Iris(TM) Graphics 550""",2088
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon HD 5450""",2082
"""ATI    Class 3 ATI Technologies Inc. AMD 15D8:CC""",2077
"""NVIDIA Class 4 NVIDIA Corporation GeForce GT 720M/PCIe/SSE2""",2071
"""NVIDIA Class 5 NVIDIA Corporation NVIDIA GeForce GTX 670/PCIe/SSE2""",2057
"""ATI    Class 5 ATI Technologies Inc. AMD Radeon HD 6700 Series""",2055
"""NVIDIA Class 5 NVIDIA Corporation GeForce RTX 3060 Ti/PCIe/SSE2""",2036
"""ATI    Class 5 ATI Technologies Inc. AMD Radeon HD 6800 Series""",2016
"""ATI    Class 5 ATI Technologies Inc. AMD Radeon HD 5800 Series""",2004
"""NVIDIA Class 5 NVIDIA Corporation Quadro P620/PCIe/SSE2""",1988
"""NVIDIA Class 5 NVIDIA Corporation Quadro K620/PCIe/SSE2""",1987
"""ATI    Class 5 ATI Technologies Inc. AMD Radeon (TM) R7 370 Series""",1970
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon (TM) R7 M340""",1963
"""NVIDIA Class 3 NVIDIA Corporation GeForce GT 440/PCIe/SSE2""",1960
"""NVIDIA Class 5 NVIDIA Corporation GeForce GTX 560/PCIe/SSE2""",1958
"""INTEL  Class 2 Intel Intel(R) HD Graphics 4400""",1935
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon RX 580 OpenGL Engine""",1932
"""NVIDIA Class 5 NVIDIA Corporation GeForce RTX 3090/PCIe/SSE2""",1917
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon(TM) R5 M430""",1916
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon(TM) Vega 3 Graphics """,1889
"""NVIDIA Class 4 NVIDIA Corporation GeForce GT 755M/PCIe/SSE2""",1885
"""ATI    Class 2 ATI Technologies Inc. AMD Radeon HD 6310 Graphics""",1884
"""ATI    Class 5 ATI Technologies Inc. AMD Radeon HD 6900 Series""",1864
"""INTEL  Class 2 Intel Intel(R) HD Graphics 4600""",1843
"""NVIDIA Class 3 NVIDIA Corporation NVIDIA GeForce GTX 775M OpenGL Engine""",1835
"""NVIDIA Class 5 NVIDIA Corporation Quadro RTX 4000/PCIe/SSE2""",1831
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon HD 8470D""",1821
"""NVIDIA Class 5 NVIDIA Corporation NVIDIA GeForce GTX 1070 with Max-Q Design/PCIe/SSE2""",1807
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon HD 7480D""",1799
"""INTEL  Class 2 Intel Intel(R) UHD Graphics""",1789
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon(TM) 530""",1777
"""INTEL  Class 3 Intel Mesa Intel(R) UHD Graphics 630 (CFL GT2)""",1774
"""INTEL  Class 2 Intel Intel(R) HD Graphics 500""",1770
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon HD 7500 Series""",1764
"""NVIDIA Class 4 NVIDIA Corporation NVIDIA GeForce GTX 645/PCIe/SSE2""",1762
"""ATI    Class 2 ATI Technologies Inc. AMD Radeon(TM) R3 Graphics""",1755
"""NVIDIA Class 5 NVIDIA Corporation NVIDIA GeForce GTX 660 Ti/PCIe/SSE2""",1754
"""NVIDIA Class 4 NVIDIA Corporation GeForce GTX 560M/PCIe/SSE2""",1733
"""NVIDIA Class 3 NVIDIA Corporation NVIDIA GeForce GTX 680MX OpenGL Engine""",1718
"""NVIDIA Class 5 NVIDIA Corporation Quadro P2000/PCIe/SSE2""",1652
"""NVIDIA Class 4 NVIDIA Corporation GeForce GT 730M/PCIe/SSE2""",1650
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon HD 8400""",1649
"""NVIDIA Class 4 NVIDIA Corporation NVIDIA GeForce GTX 1050/PCIe/SSE2""",1640
"""NVIDIA Class 4 NVIDIA Corporation GeForce GT 745M/PCIe/SSE2""",1637
"""ATI    Class 2 ATI Technologies Inc. AMD Radeon HD 7310 Graphics""",1635
"""NVIDIA Class 4 NVIDIA Corporation GeForce GTX 1650/PCIe/SSE2""",1631
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon HD 5570""",1624
"""INTEL  Class 3 Intel Intel(R) UHD Graphics 730""",1622
"""NVIDIA Class 5 NVIDIA Corporation NVIDIA GeForce GTX 650 Ti BOOST/PCIe/SSE2""",1620
"""NVIDIA Class 5 NVIDIA Corporation GeForce GTX 780/PCIe/SSE2""",1615
"""NVIDIA Class 5 NVIDIA Corporation GeForce RTX 3080 Laptop GPU/PCIe/SSE2""",1610
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon R5 M230""",1609
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon Pro 5600M OpenGL Engine""",1599
"""NVIDIA Class 5 NVIDIA Corporation GeForce GTX 870M/PCIe/SSE2""",1596
"""NVIDIA Class 3 NVIDIA Corporation NVIDIA GeForce 320M OpenGL Engine""",1594
"""NVIDIA Class 4 NVIDIA Corporation Quadro K1100M/PCIe/SSE2""",1588
"""NVIDIA Class 4 NVIDIA Corporation GeForce GT 820M/PCIe/SSE2""",1585
"""NVIDIA Class 3 NVIDIA Corporation GeForce 9400 GT/PCIe/SSE2""",1583
"""NVIDIA Class 3 NVIDIA Corporation NVIDIA GeForce 9400 OpenGL Engine""",1580
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon HD - FirePro D700 OpenGL Engine""",1567
"""INTEL  Class 3 Intel Intel(R) HD Graphics 615""",1546
"""ATI    Class 5 ATI Technologies Inc. AMD Radeon RX 6800""",1544
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon HD 7400M Series""",1536
"""NVIDIA Class 5 NVIDIA Corporation NVIDIA GeForce GTX 780/PCIe/SSE2""",1535
"""ATI    Class 2 ATI Technologies Inc. AMD Radeon(TM) Vega 3 Graphics""",1534
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon HD 8510G""",1534
"""NVIDIA Class 4 NVIDIA Corporation GeForce GTX 460/PCIe/SSE2""",1531
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon R5 M335""",1530
"""INTEL  Class 3 Intel Mesa Intel(R) HD Graphics 530 (SKL GT2)""",1519
"""NVIDIA Class 3 NVIDIA Corporation GeForce GT 520M/PCIe/SSE2""",1517
"""NVIDIA Class 3 NVIDIA Corporation NVS 5200M/PCIe/SSE2""",1516
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon HD 8400 / R3 Series""",1509
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon(TM) RX Vega 10 Graphics """,1504
"""NVIDIA Class 5 NVIDIA Corporation GeForce GTX 1050 Ti with Max-Q Design/PCIe/SSE2""",1504
"""NVIDIA Class 4 NVIDIA Corporation GeForce GT 635/PCIe/SSE2""",1498
"""NVIDIA Class 3 NVIDIA Corporation Quadro 2000/PCIe/SSE2""",1493
"""NVIDIA Class 3 NVIDIA Corporation GeForce GT 220/PCIe/SSE2""",1491
"""INTEL  Class 1 Intel Intel(R) HD Graphics 4400""",1487
"""ATI    Class 4 ATI Technologies Inc. Radeon (TM) 530""",1485
"""NVIDIA Class 4 NVIDIA Corporation Quadro K2000/PCIe/SSE2""",1485
"""NVIDIA Class 5 NVIDIA Corporation Quadro M2000M/PCIe/SSE2""",1480
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon HD 7000 series""",1477
"""ATI    Class 0 ATI Technologies Inc. AMD Radeon(TM) Vega 8 Graphics""",1472
"""ATI    Class 3 ATI Technologies Inc. AMD 15D8:C9""",1454
"""NVIDIA Class 3 NVIDIA Corporation GeForce GT 530/PCIe/SSE2""",1446
"""ATI    Class 3 ATI Technologies Inc. Radeon(TM) 520""",1439
"""ATI    Class 2 ATI Technologies Inc. AMD Radeon HD 8330""",1437
"""NVIDIA Class 5 NVIDIA Corporation GeForce RTX 2080 Super with Max-Q Design/PCIe/SSE2""",1427
"""NVIDIA Class 5 NVIDIA Corporation GeForce GTS 250/PCIe/SSE2""",1422
"""INTEL  Class 1 Intel Open Source Technology Center Mesa DRI Intel(R) HD Graphics 4400 (HSW GT2)""",1422
"""NVIDIA Class 3 NVIDIA Corporation GeForce GT 240/PCIe/SSE2""",1421
"""NVIDIA Class 3 NVIDIA Corporation Quadro K1000M/PCIe/SSE2""",1417
"""NVIDIA Class 5 NVIDIA Corporation Quadro M1000M/PCIe/SSE2""",1412
"""ATI    Class 3 ATI Technologies Inc. Radeon (TM) HD 8670M""",1400
"""NVIDIA Class 5 NVIDIA Corporation Quadro P4000/PCIe/SSE2""",1386
"""INTEL  Class 3 Intel Mesa Intel(R) UHD Graphics 620 (KBL GT2)""",1383
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon HD - FirePro D500 OpenGL Engine""",1378
"""NVIDIA Class 3 NVIDIA Corporation GeForce GT 705/PCIe/SSE2""",1376
"""ATI    Class 2 ATI Technologies Inc. AMD Radeon(TM) R7 Graphics""",1375
"""NVIDIA Class 3 NVIDIA Corporation GeForce 310M/PCIe/SSE2""",1367
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon HD 7500M/7600M Series""",1362
"""NVIDIA Class 4 NVIDIA Corporation NVIDIA GeForce 930M/PCIe/SSE2""",1362
"""NVIDIA Class 3 NVIDIA Corporation NVS 4200M/PCIe/SSE2""",1359
"""NVIDIA Class 2 NVIDIA Corporation GeForce 8400 GS/PCIe/SSE2""",1353
"""NVIDIA Class 3 NVIDIA Corporation GeForce GT 520MX/PCIe/SSE2""",1353
"""INTEL  Class 1 Intel Open Source Technology Center Mesa DRI Intel(R) HD Graphics 4600 (HSW GT2)""",1342
"""NVIDIA Class 3 NVIDIA Corporation GeForce GT 330M/PCIe/SSE2""",1339
"""NVIDIA Class 4 NVIDIA Corporation NVIDIA GeForce GTX 1650/PCIe/SSE2""",1332
"""INTEL  Class 1 Intel Open Source Technology Center Mesa DRI Intel(R) HD Graphics 4000 (IVB GT2)""",1331
"""NVIDIA Class 5 NVIDIA Corporation GeForce GTX 670MX/PCIe/SSE2""",1331
"""INTEL  Class 3 Intel Intel(R) HD Graphics 515""",1331
"""NVIDIA Class 3 NVIDIA Corporation GeForce GT 525M/PCIe/SSE2""",1326
"""NVIDIA Class 3 NVIDIA Corporation Quadro 600/PCIe/SSE2""",1313
"""ATI    Class 5 ATI Technologies Inc. AMD Radeon (TM) RX 570""",1310
"""INTEL  Class 3 Intel Intel(R) HD Graphics Gen11""",1307
"""NVIDIA Class 5 NVIDIA Corporation GeForce MX450/PCIe/SSE2""",1294
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon Pro 450 OpenGL Engine""",1293
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon HD 8570D""",1292
"""NVIDIA Class 5 NVIDIA Corporation GeForce GTX 880M/PCIe/SSE2""",1278
"""NVIDIA Class 2 NVIDIA Corporation GeForce 8400GS/PCIe/SSE2""",1262
"""ATI    Class 4 ATI Technologies Inc. Radeon RX 560X Series""",1257
"""NVIDIA Class 5 NVIDIA Corporation GeForce GTX 580/PCIe/SSE2""",1256
"""NVIDIA Class 4 NVIDIA Corporation GeForce GTX 1050/PCIe/SSE2""",1251
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon HD 8370D""",1245
"""ATI    Class 3 ATI Technologies Inc. ATI Radeon HD 4670 OpenGL Engine""",1240
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon HD 6670""",1239
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon HD 7560D""",1207
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon R7 M440""",1207
"""NVIDIA Class 4 NVIDIA Corporation GeForce GTX 645/PCIe/SSE2""",1190
"""INTEL  Class 2 Intel Intel(R) HD Graphics Gen11""",1188
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon R5 M435""",1188
"""NVIDIA Class 5 NVIDIA Corporation GeForce GTX 650 Ti BOOST/PCIe/SSE2""",1186
"""ATI    Class 4 ATI Technologies Inc. Radeon (TM) R7 M445""",1180
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon R7 240 Series""",1169
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon HD 6530D""",1157
"""NVIDIA Class 4 NVIDIA Corporation GeForce GTX 760M/PCIe/SSE2""",1152
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon R5 M330""",1138
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon(TM) Vega 3 Graphics""",1124
"""NVIDIA Class 5 NVIDIA Corporation NVIDIA GeForce GTX 1080 with Max-Q Design/PCIe/SSE2""",1123
"""INTEL  Class 3 Intel Intel(R) HD Graphics 400""",1115
"""NVIDIA Class 3 NVIDIA Corporation GeForce GT 620M/PCIe/SSE2""",1110
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon HD 8670D""",1108
"""NVIDIA Class 3 NVIDIA Corporation GeForce GT 550M/PCIe/SSE2""",1106
"""NVIDIA Class 5 NVIDIA Corporation GeForce GTX 780M/PCIe/SSE2""",1091
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon Pro 455 OpenGL Engine""",1084
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon R7 240""",1084
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon HD 7570""",1080
"""ATI    Class 3 ATI Technologies Inc. ATI Radeon HD 5750 OpenGL Engine""",1078
"""INTEL  Class 1 Intel Open Source Technology Center Mesa DRI Intel(R) HD Graphics 3000 (SNB GT2)""",1069
"""NVIDIA Class 3 NVIDIA Corporation GeForce GT 640M/PCIe/SSE2""",1068
"""NVIDIA Class 3 NVIDIA Corporation GeForce 820M/PCIe/SSE2""",1063
"""NVIDIA Class 4 NVIDIA Corporation GeForce GT 545/PCIe/SSE2""",1062
"""NVIDIA Class 3 NVIDIA Corporation Quadro K600/PCIe/SSE2""",1062
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon HD 7640G""",1061
"""NVIDIA Class 4 NVIDIA Corporation Quadro K2100M/PCIe/SSE2""",1056
"""NVIDIA Class 4 NVIDIA Corporation NVIDIA GeForce GTX 950M/PCIe/SSE2""",1053
"""ATI    Class 5 ATI Technologies Inc. AMD Radeon VII""",1051
"""ATI    Class 3 ATI Technologies Inc. Radeon (TM) 530""",1050
"""ATI    Class 3 ATI Technologies Inc. ATI Radeon HD 5670 OpenGL Engine""",1048
"""INTEL  Class 3 Intel Intel(R) HD Graphics 5000""",1047
"""NVIDIA Class 5 NVIDIA Corporation Quadro T1000/PCIe/SSE2""",1045
"""INTEL  Class 3 Intel Mesa Intel(R) HD Graphics 620 (KBL GT2)""",1044
"""NVIDIA Class 5 NVIDIA Corporation Quadro RTX 3000/PCIe/SSE2""",1040
"""ATI    Class 3 ATI Technologies Inc. AMD 15D8:C8""",1036
"""ATI    Class 5 ATI Technologies Inc. AMD Radeon RX 6800M""",1035
"""ATI    Class 2 ATI Technologies Inc. AMD Radeon HD 7340 Graphics""",1034
"""NVIDIA Class 3 NVIDIA Corporation GeForce 410M/PCIe/SSE2""",1031
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon Pro Vega 64 OpenGL Engine""",1025
"""NVIDIA Class 5 NVIDIA Corporation NVIDIA GeForce GTX TITAN/PCIe/SSE2""",1023
"""NVIDIA Class 4 NVIDIA Corporation GeForce GT 710M/PCIe/SSE2""",1020
"""INTEL  Class 3 Intel Mesa Intel(R) HD Graphics 520 (SKL GT2)""",1017
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon HD 8600M Series""",1014
"""INTEL  Class 3 Intel Intel(R) Iris(TM) Graphics 6100""",994
"""NVIDIA Class 4 NVIDIA Corporation GeForce GTX 950M/PCIe/SSE2""",991
"""NVIDIA Class 3 NVIDIA Corporation NVIDIA GeForce GT 640M OpenGL Engine""",990
"""NVIDIA Class 5 NVIDIA Corporation Quadro M1200/PCIe/SSE2""",986
"""INTEL  Class 3 Intel Intel(R) UHD Graphics 615""",981
"""NVIDIA Class 3 NVIDIA Corporation GeForce GTX 1060/PCIe/SSE2""",978
"""NVIDIA Class 4 NVIDIA Corporation GeForce GTX 860M/PCIe/SSE2""",970
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon HD - FirePro D300 OpenGL Engine""",968
"""ATI    Class 5 ATI Technologies Inc. AMD Radeon (TM) R9 360""",963
"""INTEL  Class 2 Intel Intel(R) HD Graphics 5500""",954
"""ATI    Class 2 ATI Technologies Inc. AMD Radeon(TM) Graphics""",954
"""NVIDIA Class 3 NVIDIA Corporation GeForce MX110/PCIe/SSE2""",950
"""NVIDIA Class 4 NVIDIA Corporation NVIDIA GeForce GT 635/PCIe/SSE2""",949
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon R7 M260""",945
"""NVIDIA Class 4 NVIDIA Corporation NVIDIA GeForce RTX 2060/PCIe/SSE2""",945
"""INTEL  Class 3 Intel Inc. Intel(R) HD Graphics 615""",939
"""NVIDIA Class 5 NVIDIA Corporation NVIDIA GeForce GTX 760 (192-bit)/PCIe/SSE2""",939
"""ATI    Class 2 ATI Technologies Inc. AMD Radeon R5 220""",936
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon HD 8670M""",934
"""ATI    Class 5 ATI Technologies Inc. Radeon RX Vega M GL Graphics""",933
"""NVIDIA Class 4 NVIDIA Corporation Quadro K2000M/PCIe/SSE2""",928
"""ATI    Class 5 ATI Technologies Inc. AMD Radeon (TM) R9 Fury Series""",924
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon R7 M440""",910
"""NVIDIA Class 5 NVIDIA Corporation GeForce GTX 780 Ti/PCIe/SSE2""",907
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon(TM) R7 M360""",905
"""INTEL  Class 3 Intel Mesa Intel(R) UHD Graphics (CML GT2)""",898
"""ATI    Class 4 ATI Technologies Inc. Radeon(TM) 530""",891
"""NVIDIA Class 4 NVIDIA Corporation NVIDIA GeForce GT 630/PCIe/SSE2""",886
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon (TM) R7 M360""",879
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon Pro 5700 OpenGL Engine""",871
"""NVIDIA Class 4 NVIDIA Corporation GeForce GTX 670M/PCIe/SSE2""",868
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon HD 7540D""",866
"""ATI    Class 2 ATI Technologies Inc. ATI Radeon 3000 Graphics""",861
"""INTEL  Class 3 Intel Inc. Intel(R) Iris(TM) Graphics 540""",860
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon HD 8670D""",857
"""NVIDIA Class 3 NVIDIA Corporation GeForce MX250/PCIe/SSE2""",849
"""ATI    Class 2 ATI Technologies Inc. AMD Radeon R5 230""",844
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon R5""",844
"""ATI    Class 3 ATI Technologies Inc. ATI Radeon HD 5770 OpenGL Engine""",842
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon HD 5670""",841
"""ATI    Class 5 ATI Technologies Inc. Radeon(TM) RX 480""",840
"""ATI    Class 5 ATI Technologies Inc. AMD Radeon RX 5600M""",838
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon HD 6970M OpenGL Engine""",829
"""ATI    Class 2 ATI Technologies Inc. ATI Radeon HD 4300/4500 Series""",827
"""NVIDIA Class 5 NVIDIA Corporation Quadro P2200/PCIe/SSE2""",815
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon 6600M and 6700M Series""",813
