GPU,CNT
"""ATI    Class 3 ATI Technologies Inc. Radeon (TM) HD 6470M""",203
"""NVIDIA Class 4 NVIDIA Corporation GeForce 8800 GTS/PCIe/SSE2""",203
"""ATI    Class 2 ATI Technologies Inc. AMD Radeon HD 7300 Series Graphics""",202
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon(TM) Vega 10 Graphics""",202
"""NVIDIA Class 4 NVIDIA Corporation GeForce GTX 970M/PCIe/SSE2""",201
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon(TM) Vega 11 Graphics""",200
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon HD 8450G""",200
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon(TM) R5 230 series""",200
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon (TM) R6 M340DX""",199
"""ATI    Class 5 ATI Technologies Inc. Radeon Pro Vega 56""",199
"""MISC   Class 4 X.Org AMD OLAND (DRM 2.50.0, 4.19.0-14-amd64, LLVM 7.0.1)""",199
"""NVIDIA Class 4 NVIDIA Corporation GeForce GTX 760/PCIe/SSE2""",199
"""NVIDIA Class 5 NVIDIA Corporation Quadro K5200/PCIe/SSE2""",198
"""MISC   Class 1 VMware, Inc. SVGA3D; build: RELEASE;  LLVM;""",198
"""ATI    Class 3 ATI Technologies Inc. Radeon(TM) 540 Graphics""",198
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon R7 Series + R7 240 Dual Graphics""",197
"""NVIDIA Class 3 NVIDIA Corporation GeForce GT 625M/PCIe/SSE2""",196
"""INTEL  Class 1 Intel Open Source Technology Center Mesa DRI Intel(R) HD Graphics 530 (SKL GT2)""",196
"""MISC   Class 5 X.Org Radeon RX 590 Series (POLARIS10, DRM 3.35.0, 5.4.0-65-generic, LLVM 11.0.0)""",194
"""NVIDIA Class 5 NVIDIA Corporation GeForce GTX 280/PCIe/SSE2""",194
"""NVIDIA Class 4 NVIDIA Corporation GeForce GT 730/PCIe/SSE2/3DNOW!""",193
"""NVIDIA Class 5 NVIDIA Corporation TITAN V/PCIe/SSE2""",193
"""ATI    Class 2 ATI Technologies Inc. AMD Radeon HD 6480G""",193
"""INTEL  Class 1 Intel Open Source Technology Center Mesa DRI Intel(R) UHD Graphics 620 (Kabylake GT2) """,192
"""INTEL  Class 3 Intel Intel(R) HD Graphics Family""",192
"""NVIDIA Class 3 NVIDIA Corporation NVS 315/PCIe/SSE2""",192
"""ATI    Class 4 ATI Technologies Inc. AMD 15D8:CC""",192
"""NVIDIA Class 2 NVIDIA Corporation Quadro NVS 290/PCIe/SSE2""",191
"""ATI    Class 5 ATI Technologies Inc. ASUS HD7790 Series""",191
"""NVIDIA Class 3 NVIDIA Corporation GeForce 930M/PCIe/SSE2""",190
"""NVIDIA Class 2 NVIDIA Corporation Quadro NVS 320M/PCIe/SSE2""",190
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon(TM) R7 200 Series Graphics""",189
"""ATI    Class 0 ATI Technologies Inc. ATI Radeon Xpress 1250""",188
"""NVIDIA Class 1 NVIDIA Corporation GeForce 7025 / nForce 630a/PCI/SSE2/3DNOW!""",188
"""NVIDIA Class 5 NVIDIA Corporation GeForce 9800 GTX/9800 GTX+/PCIe/SSE2""",188
"""NVIDIA Class 3 NVIDIA Corporation GeForce GT 330/PCIe/SSE2""",187
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon(TM) Vega 3 Mobile Graphics""",186
"""NVIDIA Class 4 NVIDIA Corporation GeForce GTX 965M/PCIe/SSE2""",186
"""NVIDIA Class 2 NVIDIA Corporation Quadro K1100M/PCIe/SSE2""",185
"""NVIDIA Class 3 NVIDIA Corporation GeForce 9500M GS/PCIe/SSE2""",185
"""NVIDIA Class -1 NVIDIA Corporation GeForce GTX 1080/PCIe/SSE2""",185
"""ATI    Class 0 ATI Technologies Inc. AMD Radeon(TM) Vega 6 Graphics""",182
"""ATI    Class 3 ATI Technologies Inc. Radeon (TM) R5 M430""",182
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon (TM) R9 360""",182
"""ATI    Class 3 ATI Technologies Inc. ASUS EAH5450 Series""",181
"""NVIDIA Class 5 NVIDIA Corporation Quadro M2200/PCIe/SSE2""",181
"""NVIDIA Class 5 NVIDIA Corporation Quadro FX 5800/PCIe/SSE2""",180
"""NVIDIA Class 1 NVIDIA Corporation GeForce 6150SE nForce 430/integrated/SSE2/3DNOW!""",180
"""NVIDIA Class 4 NVIDIA Corporation GeForce GTX 765M/PCIe/SSE2""",180
"""ATI    Class 3 ATI Technologies Inc. Radeon RX 560X""",180
"""NVIDIA Class 3 NVIDIA Corporation GeForce 9600M GS/PCIe/SSE2""",180
"""NVIDIA Class 3 NVIDIA Corporation Quadro M1000M/PCIe/SSE2""",179
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon HD 8750M""",179
"""ATI    Class 5 ATI Technologies Inc. ASUS EAH6750 Series""",178
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon(TM) R5 340X""",178
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon R7 M460""",177
"""NVIDIA Class 5 NVIDIA Corporation Quadro M3000M/PCIe/SSE2""",177
"""INTEL  Class 5 Intel Intel(R) Iris(R) Plus Graphics 655""",177
"""NVIDIA Class 3 NVIDIA Corporation GeForce 9500 GT/PCI/SSE2""",176
"""ATI    Class 5 ATI Technologies Inc. AMD Radeon RX550 series""",175
"""ATI    Class 2 ATI Technologies Inc. ATI Radeon HD 4250""",175
"""ATI    Class 3 ATI Technologies Inc. AMD FirePro M2000""",174
"""ATI    Class 5 ATI Technologies Inc. Radeon (TM) Pro WX 5100 Graphics""",174
"""NVIDIA Class 5 NVIDIA Corporation Quadro P500/PCIe/SSE2""",174
"""ATI    Class 5 ATI Technologies Inc. 67EF:CF""",173
"""ATI    Class 3 ATI Technologies Inc. AMD FirePro W2100""",173
"""NVIDIA Class 5 NVIDIA Corporation GeForce GTX 470/PCIe/SSE2""",173
"""NVIDIA Class 2 NVIDIA Corporation GeForce G 105M/PCIe/SSE2""",172
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon(TM) R2 Graphics""",172
"""ATI    Class 5 ATI Technologies Inc. ATI Radeon HD 5800 Series""",172
"""MISC   Class 0 Red Hat virgl""",172
"""NVIDIA Class 4 NVIDIA Corporation GeForce GTX 980 Ti/PCIe/SSE2""",172
"""ATI    Class 2 ATI Technologies Inc. AMD Radeon HD 6310 Graphics                     """,171
"""INTEL  Class 1 Intel Corporation Intel(R) Graphics Media Accelerator 3600 Series""",171
"""ATI    Class 2 ATI Technologies Inc. AMD Radeon HD 7600G""",170
"""ATI    Class 5 ATI Technologies Inc. AMD Radeon HD 8870M""",169
"""MISC   Class 5 X.Org AMD RAVEN (DRM 3.38.0, 5.8.0-7630-generic, LLVM 11.0.0)""",169
"""ATI    Class 5 ATI Technologies Inc. Radeon RX 5700XT""",169
"""ATI    Class 2 ATI Technologies Inc. AMD Radeon HD 7500G""",169
"""NVIDIA Class 4 NVIDIA Corporation GeForce 710A/PCIe/SSE2""",168
"""NVIDIA Class 5 NVIDIA Corporation GeForce RTX 3060 Laptop GPU/PCIe/SSE2""",168
"""ATI    Class 3 ATI Technologies Inc. ATI Radeon HD 4600 Series (Engineering Sample - WDDM v1.1)""",167
"""MISC   Class 5 AMD Radeon RX 570 Series (POLARIS10, DRM 3.39.0, 5.9.16-1-MANJARO, LLVM 11.0.1)""",167
"""ATI    Class 5 ATI Technologies Inc. Radeon(TM) RX580""",167
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon R7 430""",167
"""ATI    Class 2 ATI Technologies Inc. AMD Radeon  R2 Series""",166
"""NVIDIA Class 1 NVIDIA Corporation GeForce GT 650M/PCIe/SSE2""",165
"""NVIDIA Class 3 NVIDIA Corporation Quadro K2000M/PCIe/SSE2""",165
"""NVIDIA Class 3 NVIDIA Corporation Quadro K1100M/PCIe/SSE2""",165
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon(TM) 535""",164
"""NVIDIA Class 2 NVIDIA Corporation GeForce 920M/PCIe/SSE2""",164
"""ATI    Class 4 ATI Technologies Inc. Radeon Pro 560""",164
"""NVIDIA Class 2 NVIDIA Corporation GeForce GTX 1050/PCIe/SSE2""",164
"""INTEL  Class 1 Intel Open Source Technology Center Mesa DRI Intel(R) HD Graphics 405 (BSW)""",164
"""ATI    Class 3 ATI Technologies Inc. AMD 15D8:D8""",163
"""NVIDIA Class 4 NVIDIA Corporation Quadro 4000M/PCIe/SSE2""",163
"""NVIDIA Class 2 NVIDIA Corporation GeForce 310M/PCI/SSE2""",162
"""INTEL  Class 5 Intel Intel(R) Iris(R) Graphics 540""",162
"""NVIDIA Class 4 NVIDIA Corporation GeForce GTX 570M/PCIe/SSE2""",162
"""MISC   Class 3 X.Org AMD TURKS (DRM 2.50.0 / 5.4.0-65-generic, LLVM 11.0.0)""",161
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon R7 240 + HD 8570D Dual Graphics""",161
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon RX 570 OpenGL Engine""",161
"""ATI    Class 2 ATI Technologies Inc. AMD Radeon R5 M330""",161
"""MISC   Class 3 Red Hat virgl""",160
"""NVIDIA Class 2 NVIDIA Corporation GeForce GTX 1060/PCIe/SSE2""",160
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon R7 M460""",160
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon (TM) R7 M370""",159
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon(TM) R6""",158
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon R7 Series / HD 9000 Series""",158
"""NVIDIA Class 3 NVIDIA Corporation GeForce GT 420/PCI/SSE2""",157
"""MISC   Class 5 X.Org AMD TAHITI (DRM 2.50.0, 5.8.0-43-generic, LLVM 11.0.0)""",157
"""NVIDIA Class 3 NVIDIA Corporation NVIDIA GeForce GTX 980 Ti OpenGL Engine""",157
"""ATI    Class 5 ATI Technologies Inc. RadeonT RX 460""",157
"""ATI    Class 0 ATI Technologies Inc. AMD Radeon(TM) Graphics""",157
"""INTEL  Class 5 Intel Intel(R) Iris(R) Pro Graphics 580""",157
"""NVIDIA Class 3 NVIDIA Corporation Quadro 600/PCI/SSE2""",157
"""MISC   Class 4 X.Org AMD RAVEN (DRM 3.35.0, 5.4.0-65-generic, LLVM 11.0.0)""",156
"""ATI    Class 4 ATI Technologies Inc. Radeon 540X Series""",156
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon R7 M270""",156
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon(TM) RX 560""",156
"""NVIDIA Class 3 NVIDIA Corporation GeForce GT 130M/PCIe/SSE2""",156
"""ATI    Class 4 ATI Technologies Inc. ATI FirePro V4800 (FireGL) Graphics Adapter""",155
"""ATI    Class 5 ATI Technologies Inc. Radeon RX480""",155
"""ATI    Class 4 ATI Technologies Inc. Radeon (TM) RX 550""",155
"""ATI    Class 3 ATI Technologies Inc. ATI Mobility Radeon HD 3650""",155
"""MISC   Class 1 X.Org AMD KABINI (DRM 2.50.0, 5.4.0-65-generic, LLVM 11.0.0)""",155
"""ATI    Class 4 ATI Technologies Inc. AMD Mobility Radeon HD 5800 Series""",155
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon R7 M260X""",154
"""ATI    Class 5 ATI Technologies Inc. Radeon RX 550X""",154
"""ATI    Class 5 ATI Technologies Inc. AMD Radeon(TM) Vega 8 Graphics """,154
"""MISC   Class 5 X.Org AMD TAHITI (DRM 2.50.0, 5.8.0-41-generic, LLVM 11.0.0)""",154
"""NVIDIA Class 2 NVIDIA Corporation NVS 3100M/PCIe/SSE2""",154
"""INTEL  Class 0 Intel Intel Pineview Platform""",153
"""NVIDIA Class 3 NVIDIA Corporation GeForce 8400GS/PCIe/SSE2""",153
"""INTEL  Class 1 Intel Open Source Technology Center Mesa DRI Intel(R) HD Graphics (ILK)""",152
"""INTEL  Class 1 Intel Open Source Technology Center Mesa DRI Intel(R) HD Graphics 2500 (IVB GT1)""",151
"""NVIDIA Class 4 NVIDIA Corporation GeForce GT 540M/PCIe/SSE2""",151
"""INTEL  Class 2 Intel Intel(R) HD Graphics Family""",151
"""ATI    Class 4 ATI Technologies Inc. AMD FirePro M4150""",151
"""ATI    Class 2 ATI Technologies Inc. AMD Radeon HD 7540D""",151
"""MISC   Class 1 X.Org AMD Radeon R7 Graphics (CARRIZO / DRM 3.1.0 / 4.4.0-201-generic, LLVM 6.0.0)""",151
"""NVIDIA Class 2 NVIDIA Corporation GeForce 610M/PCIe/SSE2""",150
"""NVIDIA Class 3 NVIDIA Corporation GeForce GTX 1050 Ti with Max-Q Design/PCIe/SSE2""",150
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon HD 7350""",150
"""MISC   Class 5 X.Org AMD VERDE (DRM 2.50.0, 5.4.0-65-generic, LLVM 10.0.0)""",150
"""ATI    Class 5 ATI Technologies Inc. Radeon (TM) Pro WX 9100""",148
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon HD 8330""",147
"""INTEL  Class 3 Intel Mesa Intel(R) Iris(R) Plus Graphics (ICL GT2)""",147
"""MISC   Class 5 AMD Radeon RX Vega (VEGA10, DRM 3.40.0, 5.10.7-3-MANJARO, LLVM 11.0.1)""",147
"""ATI    Class 2 ATI Technologies Inc. ATI Mobility Radeon HD 545v  """,147
"""NVIDIA Class 1 NVIDIA Corporation GeForce 8400GS/PCIe/SSE2""",146
"""MISC   Class 3 X.Org AMD STONEY (DRM 3.35.0, 5.4.0-51-generic, LLVM 10.0.0)""",146
"""INTEL  Class 2 Intel Mesa Intel(R) UHD Graphics 605 (GLK 3)""",146
"""ATI    Class 2 ATI Technologies Inc. AMD Radeon HD 6320 Graphics   """,146
"""INTEL  Class 1 Intel Mesa Intel(R) UHD Graphics 605 (GLK 3)""",146
"""NVIDIA Class 3 NVIDIA Corporation GeForce GT 630/PCIe/SSE2/3DNOW!""",146
"""NVIDIA Class 1 NVIDIA Corporation NVS 5200M/PCIe/SSE2""",146
"""NVIDIA Class 5 NVIDIA Corporation GeForce 8800 GTS 512/PCIe/SSE2""",145
"""ATI    Class 5 ATI Technologies Inc. AMD Radeon(TM) Vega 6 Graphics""",145
"""ATI    Class 3 ATI Technologies Inc. ATI Radeon HD 2600 OpenGL Engine""",145
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon HD 8570M""",145
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon(TM) R7 M360""",145
"""NVIDIA Class 4 NVIDIA Corporation GeForce GTX 1650 SUPER/PCIe/SSE2""",145
"""NVIDIA Class 3 NVIDIA Corporation GeForce GTX 760 (192-bit)/PCIe/SSE2""",144
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon(TM) HD 6480G   """,144
"""ATI    Class 5 ATI Technologies Inc. AMD Radeon (TM) RX 560X""",144
"""MISC   Class 5 nouveau NV126""",144
"""NVIDIA Class 3 NVIDIA Corporation NVIDIA GeForce GT 120 OpenGL Engine""",144
"""NVIDIA Class 3 NVIDIA Corporation GeForce GT 530/PCI/SSE2""",144
"""NVIDIA Class 2 NVIDIA Corporation GeForce 410M/PCIe/SSE2""",143
"""NVIDIA Class 3 NVIDIA Corporation GeForce GT 445M/PCIe/SSE2""",143
"""ATI    Class 5 ATI Technologies Inc. AMD Radeon Pro 5500M""",143
"""MISC   Class 5 AMD Radeon RX Vega (VEGA10, DRM 3.40.0, 5.10.15-1-MANJARO, LLVM 11.0.1)""",143
"""ATI    Class 2 ATI Technologies Inc. AMD Radeon HD6370D Graphics  """,143
"""NVIDIA Class 3 NVIDIA Corporation GeForce GT 335M/PCIe/SSE2""",142
"""ATI    Class 2 ATI Technologies Inc. AMD Radeon HD 8470D""",142
"""ATI    Class 5 ATI Technologies Inc. AMD FirePro W5170M""",142
"""NVIDIA Class 3 NVIDIA Corporation NVIDIA GeForce GTX 980 OpenGL Engine""",142
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon R5 340""",142
"""ATI    Class 5 ATI Technologies Inc. Radeon 500 Series""",141
"""ATI    Class 2 ATI Technologies Inc. AMD Mobility Radeon HD 5000 Series""",141
"""NVIDIA Class 5 NVIDIA Corporation Quadro K2200M/PCIe/SSE2""",141
"""NVIDIA Class 2 NVIDIA Corporation GeForce GT 620M/PCIe/SSE2""",141
"""ATI    Class 5 ATI Technologies Inc. AMD Radeon R9 270""",141
"""ATI    Class 4 ATI Technologies Inc. Radeon (TM) RX 550X""",141
"""ATI    Class 4 ATI Technologies Inc. Radeon (TM) RX 560X""",141
"""ATI    Class 5 ATI Technologies Inc. ASUS R7 265 Series""",140
"""NVIDIA Class 3 NVIDIA Corporation NVIDIA GeForce 8600M GT OpenGL Engine""",140
"""NVIDIA Class 1 NVIDIA Corporation GeForce 6600/PCIe/SSE2""",140
"""INTEL  Class 2 Intel Intel(R) HD Graphics 610""",140
"""INTEL  Class 3 Intel Intel(R) Iris(R) Xe Graphics""",140
"""ATI    Class 5 ATI Technologies Inc. AMD FirePro W5130M""",139
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon R7 M340""",139
"""NVIDIA Class 2 NVIDIA Corporation GeForce GT 730/PCIe/SSE2""",139
"""NVIDIA Class 5 NVIDIA Corporation GeForce GTX 480/PCIe/SSE2""",139
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon HD 5600/5700""",138
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon HD 5670""",137
"""NVIDIA Class 5 NVIDIA Corporation GeForce GTX 1060 5GB/PCIe/SSE2""",137
"""NVIDIA Class 3 NVIDIA Corporation GeForce GT 820M/PCIe/SSE2""",136
"""ATI    Class 5 ATI Technologies Inc. AMD Radeon (TM) RX 460""",136
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon R7 M360""",136
"""INTEL  Class 5 Intel Mesa Intel(R) Iris(R) Plus Graphics 655 (CFL GT3)""",136
"""NVIDIA Class 2 NVIDIA Corporation GeForce GT 650M/PCIe/SSE2""",136
"""INTEL  Class 1 Intel Open Source Technology Center Mesa DRI Intel(R) HD Graphics 500 (Broxton 2x6) """,135
"""MISC   Class 1 X.Org AMD CARRIZO (DRM 3.18.0 / 4.13.0-46-generic, LLVM 5.0.0)""",135
"""ATI    Class 2 ATI Technologies Inc. AMD Radeon(TM) RX Vega 10 Graphics""",134
"""NVIDIA Class 3 NVIDIA Corporation Quadro K2100M/PCIe/SSE2""",134
"""NVIDIA Class 3 NVIDIA Corporation NVIDIA GeForce GTX 760 OpenGL Engine""",133
"""MISC   Class 5 X.Org AMD PITCAIRN (DRM 2.50.0, 5.8.0-43-generic, LLVM 11.0.0)""",133
"""NVIDIA Class -1 NVIDIA Corporation GeForce GTX 1050/PCIe/SSE2""",133
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon(TM) R7 430""",132
"""ATI    Class 3 ATI Technologies Inc. ATI Mobility Radeon HD 4500/5100 Series""",132
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon HD 8690M""",132
"""ATI    Class 5 ATI Technologies Inc. AMD Radeon HD 7770 GHz Edition""",132
"""ATI    Class 5 ATI Technologies Inc. AMD Radeon Pro WX3200 Graphics""",132
"""ATI    Class 4 ATI Technologies Inc. Radeon 535 Series""",132
"""MISC   Class 5 X.Org Radeon RX 5500 XT (NAVI14, DRM 3.38.0, 5.8.0-41-generic, LLVM 11.0.0)""",132
"""INTEL  Class 0 Intel Intel(R) HD Graphics 400""",131
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon(TM) R8 M445DX Graphics""",131
"""NVIDIA Class 1 NVIDIA Corporation GeForce GTX 560/PCIe/SSE2""",131
"""NVIDIA Class 4 NVIDIA Corporation GeForce 945M/PCIe/SSE2""",131
"""NVIDIA Class 1 NVIDIA Corporation GeForce 6600 LE/PCIe/SSE2""",131
"""NVIDIA Class 3 NVIDIA Corporation GeForce GTX 950/PCIe/SSE2""",130
"""ATI    Class 5 ATI Technologies Inc. AMD Radeon RX 550""",130
"""ATI    Class 5 ATI Technologies Inc. AMD FirePro W7000""",129
"""INTEL  Class 1 Intel Intel(R) Graphics Media Accelerator HD""",129
"""ATI    Class 5 ATI Technologies Inc. AMD FirePro M5100 FireGL V""",129
"""MISC   Class 3 X.Org AMD TURKS (DRM 2.50.0 / 4.18.0-15-generic, LLVM 7.0.0)""",128
"""ATI    Class 1 ATI Technologies Inc. ATI Radeon 2100""",128
"""NVIDIA Class 5 NVIDIA Corporation Quadro P3000/PCIe/SSE2""",128
"""NVIDIA Class 2 NVIDIA Corporation GeForce GTX 750 Ti/PCIe/SSE2""",128
"""NVIDIA Class 3 NVIDIA Corporation GeForce RTX 2060/PCIe/SSE2""",127
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon (TM) R7 360 Series""",127
"""ATI    Class 3 ATI Technologies Inc. ATI Mobility Radeon HD 5470                         """,127
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon (TM) R6 Graphics""",126
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon HD 6310 Graphics""",126
"""NVIDIA Class -1 NVIDIA Corporation GeForce RTX 2060/PCIe/SSE2""",126
"""NVIDIA Class 5 NVIDIA Corporation Quadro RTX 5000 with Max-Q Design/PCIe/SSE2""",126
"""NVIDIA Class 3 NVIDIA Corporation GeForce RTX 2070 with Max-Q Design/PCIe/SSE2""",125
"""NVIDIA Class 3 NVIDIA Corporation GeForce 9500 GT/PCIe/SSE2/3DNOW!""",125
"""NVIDIA Class 3 NVIDIA Corporation GeForce 315M/PCI/SSE2""",125
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon HD 7310 Graphics""",124
"""ATI    Class 5 ATI Technologies Inc. AMD Radeon(TM) R9 370 Series""",124
"""NVIDIA Class 4 NVIDIA Corporation GeForce RTX 2080/PCIe/SSE2""",123
"""MISC   Class 5 AMD Radeon RX 580 Series (POLARIS10, DRM 3.40.0, 5.10.15-1-MANJARO, LLVM 11.0.1)""",123
"""ATI    Class 2 ATI Technologies Inc. ATI Mobility Radeon HD 3400 Series""",123
"""MISC   Class 4 X.Org Radeon RX 570 Series (POLARIS10, DRM 3.35.0, 5.4.0-65-generic, LLVM 11.0.0)""",123
"""NVIDIA Class 3 NVIDIA Corporation GeForce GT 740/PCIe/SSE2""",123
"""ATI    Class 5 ATI Technologies Inc. ASUS R7 250X Series""",122
"""MISC   Class 5 X.Org AMD Radeon RX 5700 XT (NAVI10, DRM 3.35.0, 5.4.0-64-generic, LLVM 11.0.0)""",122
"""NVIDIA Class 3 NVIDIA Corporation GeForce GTX 950M/PCIe/SSE2""",122
"""NVIDIA Class 5 NVIDIA Corporation Quadro P6000/PCIe/SSE2""",121
"""ATI    Class 5 ATI Technologies Inc. AMD Radeon (TM) R7 450""",121
"""ATI    Class 1 ATI Technologies Inc. AMD Radeon HD 6310 Graphics""",121
"""NVIDIA Class 3 NVIDIA Corporation GeForce G210/PCIe/SSE2""",121
"""INTEL  Class 5 Intel Intel(R) Iris(TM) Pro Graphics 6200""",121
"""ATI    Class 4 ATI Technologies Inc. AMD RADEON R9 M390""",121
"""eVGA GeForce RTX 3070""",120
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon HD 8690A""",120
"""ATI    Class 3 ATI Technologies Inc. AMD 15D8:D9""",120
"""NVIDIA Class 4 NVIDIA Corporation GeForce RTX 2080 with Max-Q Design/PCIe/SSE2""",120
"""NVIDIA Class 5 NVIDIA Corporation NVIDIA GeForce RTX 2060/PCIe/SSE2""",120
"""NVIDIA Class 4 NVIDIA Corporation GeForce GT 545/PCI/SSE2""",120
"""NVIDIA Class 2 NVIDIA Corporation GeForce GT 720/PCIe/SSE2""",120
"""NVIDIA Class 2 NVIDIA Corporation GeForce GT 540M/PCIe/SSE2""",119
"""NVIDIA Class 3 NVIDIA Corporation GeForce GT 550M/PCI/SSE2""",119
"""NVIDIA Class 3 NVIDIA GTX 750""",119
"""ATI    Class 2 ATI Technologies Inc. AMD Radeon HD 6320 Graphics           """,119
"""MISC   Class 5 X.Org AMD CAYMAN (DRM 2.50.0 / 5.8.0-41-generic, LLVM 10.0.0)""",119
"""MISC   Class 5 X.Org Radeon RX 580 Series (POLARIS10, DRM 3.38.0, 5.8.0-43-generic, LLVM 11.0.0)""",118
"""NVIDIA Class -1 NVIDIA Corporation GeForce GTX 1060 3GB/PCIe/SSE2""",118
"""ATI    Class 3 ATI Technologies Inc. AMD RADEON(TM) R5 230""",118
"""ATI    Class 5 ATI Technologies Inc. Radeon RX 550 Series""",118
"""NVIDIA Class 3 NVIDIA Corporation GeForce 8600 GTS/PCIe/SSE2""",117
"""MISC   Class 5 AMD Radeon RX 570 Series (POLARIS10, DRM 3.40.0, 5.10.7-3-MANJARO, LLVM 11.0.1)""",117
"""NVIDIA Class 2 NVIDIA Corporation GeForce GTX 765M/PCIe/SSE2""",117
"""ATI    Class 5 ATI Technologies Inc. ATI Radeon HD 5850""",117
"""ATI    Class 2 ATI Technologies Inc. AMD Radeon HD 6520G""",117
"""NVIDIA Class 2 NVIDIA Corporation NVS 315/PCIe/SSE2""",117
"""NVIDIA Class 2 NVIDIA Corporation GeForce G102M/integrated/SSE2""",117
"""ATI    Class 2 ATI Technologies Inc. AMD Radeon R5 M335""",117
"""INTEL  Class 1 Intel Open Source Technology Center Mesa DRI Intel(R) UHD Graphics 620 (KBL GT2)""",116
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon (TM) 520""",116
"""NVIDIA Class 4 NVIDIA Corporation GeForce 9600 GS/PCIe/SSE2""",116
"""ATI    Class 5 ATI Technologies Inc. AMD Radeon(TM) RX 560""",116
"""INTEL  Class 2 Intel Intel(R) UHD Graphics 630""",116
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon Pro W5700X OpenGL Engine""",115
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon R7 M265""",115
"""ATI    Class 3 ATI Technologies Inc. AMD RADEON HD6410D Graphics""",115
"""MISC   Class 5 X.Org Radeon RX 580 Series (POLARIS10, DRM 3.38.0, 5.8.0-41-generic, LLVM 11.0.0)""",115
"""ATI    Class 3 ATI Technologies Inc. Radeon RX 560 Series""",115
"""ATI    Class 2 ATI Technologies Inc. AMD Radeon HD 8370D""",115
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon(TM) R8 M445DX""",115
"""NVIDIA Class 3 NVIDIA Corporation GeForce GT 120/PCIe/SSE2""",115
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon R7 M270""",115
"""NVIDIA Class 3 NVIDIA Corporation GeForce GT 730M/PCIe/SSE2""",115
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon R7 M260 Series""",114
"""NVIDIA Class 5 NVIDIA Corporation GeForce GTX 275/PCIe/SSE2""",114
"""NVIDIA Class 4 NVIDIA Corporation GeForce GTX 1660 Ti with Max-Q Design/PCIe/SSE2""",114
"""ATI    Class 5 ATI Technologies Inc. AMD Radeon(TM) R7 250""",114
"""NVIDIA Class 4 NVIDIA Corporation GeForce GTX 560M/PCI/SSE2""",114
